# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   
Horizon              wing_left              9.928537664364e-01  -1.891727487453e+00  -4.899634777196e+00  -4.255837358624e-01   7.015457641029e-01   0.000000000000e+00   1.732856721514e-01  -7.018069722133e-01  -7.018063363833e-01   1.425671553995e-02   7.498103144160e+00  -1.000000000000e+00  -4.971791296714e+01   1.632207256576e-01  -4.984499370360e+00   1.688423088303e+05   3.389399401982e-02   1.466448435124e+00   7.102549115611e-01   1.142713898293e-02   2.000000000000e-03   1.782600748949e-02   1.407242843070e-03   1.306312989235e-03  -1.472462904927e-02   7.280945376365e-02  -2.832780812369e-02   4.445856369935e-03
Horizon              wing_left              9.894007168543e-01  -1.877285231407e+00  -4.882764337115e+00  -4.226359524058e-01   7.037126795325e-01   0.000000000000e+00   1.726830013070e-01  -6.993661552933e-01  -6.993652334132e-01   1.719271627299e-02   7.512627805027e+00  -1.000000000000e+00  -4.972831248078e+01   1.685935951929e-01  -5.005077939318e+00   1.697782649697e+05   3.397693409230e-02   1.473634142014e+00   7.120780488888e-01   1.140363972652e-02   2.000000000000e-03   1.778934932672e-02   1.717529326900e-03   1.577698521395e-03  -1.788988881563e-02   8.814978457438e-02  -3.415703954262e-02   5.451234742743e-03
Horizon              wing_left              9.853225478197e-01  -1.860320348021e+00  -4.862837489766e+00  -4.191676155048e-01   7.062702805610e-01   0.000000000000e+00   1.719712265359e-01  -6.964834674705e-01  -6.964822286480e-01   1.999157774582e-02   7.529052325160e+00  -1.000000000000e+00  -4.973762070881e+01   1.735709280126e-01  -5.028744683378e+00   1.708712581009e+05   3.407183769489e-02   1.481877882075e+00   7.141491537860e-01   1.137609778972e-02   2.000000000000e-03   1.774638469905e-02   2.024705972005e-03   1.837334767232e-03  -2.097956605003e-02   1.029430703111e-01  -3.969750795499e-02   6.459030289364e-03
Horizon              wing_left              9.806540528330e-01  -1.841021362197e+00  -4.840023153827e+00  -4.152146403326e-01   7.091959312677e-01   0.000000000000e+00   1.711564204496e-01  -6.931835028209e-01  -6.931819285003e-01   2.263034429967e-02   7.546478407485e+00  -1.000000000000e+00  -4.974568405049e+01   1.782293767564e-01  -5.054773661452e+00   1.721126128750e+05   3.417778672361e-02   1.491108240063e+00   7.163664384456e-01   1.134484766013e-02   2.000000000000e-03   1.769763539751e-02   2.326724540444e-03   2.082952728282e-03  -2.397099296107e-02   1.170585165514e-01  -4.489141182006e-02   7.462209801829e-03
Horizon              wing_left              9.754350618472e-01  -1.819599535088e+00  -4.814514811249e+00  -4.108175494366e-01   7.124637621167e-01   0.000000000000e+00   1.702455346863e-01  -6.894944154795e-01  -6.894924999783e-01   2.508706973616e-02   7.564203432556e+00  -1.000000000000e+00  -4.975252089824e+01   1.826753135345e-01  -5.082562241407e+00   1.734930023592e+05   3.429388252575e-02   1.501255498736e+00   7.186492096248e-01   1.131026095092e-02   2.000000000000e-03   1.764368112790e-02   2.621141279541e-03   2.312340798092e-03  -2.683950218868e-02   1.303621925051e-01  -4.968318104661e-02   8.451661253801e-03
Horizon              wing_left              9.697101014535e-01  -1.796285357713e+00  -4.786528898815e+00  -4.060208959990e-01   7.160449121575e-01   0.000000000000e+00   1.692463406021e-01  -6.854476794385e-01  -6.854454299432e-01   2.734098525195e-02   7.581750599236e+00  -1.000000000000e+00  -4.975823595781e+01   1.870085652584e-01  -5.111648484918e+00   1.750021220367e+05   3.441918040343e-02   1.512245666509e+00   7.209412449727e-01   1.127273915363e-02   2.000000000000e-03   1.758514820549e-02   2.905233477147e-03   2.523376058284e-03  -2.955914729291e-02   1.427215180694e-01  -5.402158155024e-02   9.416797666383e-03
Horizon              wing_left              9.635280149951e-01  -1.771324864838e+00  -4.756303004462e+00  -4.008726444080e-01   7.199078005420e-01   0.000000000000e+00   1.681673629687e-01  -6.810778200232e-01  -6.810752560624e-01   2.937267012270e-02   7.598863216394e+00  -1.000000000000e+00  -4.976296545763e+01   1.913141258610e-01  -5.141706079757e+00   1.766285573393e+05   3.455266227585e-02   1.523997764891e+00   7.232102400385e-01   1.123270619129e-02   2.000000000000e-03   1.752269793797e-02   3.176103977751e-03   2.714052913446e-03  -3.210335403631e-02   1.540091835780e-01  -5.786142645829e-02   1.034611257609e-02
Horizon              wing_left              9.569415458542e-01  -1.744975866394e+00  -4.724093882138e+00  -3.954235215455e-01   7.240184248005e-01   0.000000000000e+00   1.670178072428e-01  -6.764221193333e-01  -6.764192717725e-01   3.116422390198e-02   7.615478668585e+00  -1.000000000000e+00  -4.976684876531e+01   1.956645872257e-01  -5.172527839016e+00   1.783597813817e+05   3.469323405454e-02   1.536423253650e+00   7.254450259743e-01   1.119060100254e-02   2.000000000000e-03   1.745701505697e-02   3.430767244941e-03   2.882510343142e-03  -3.444548058404e-02   1.641063511992e-01  -6.116482176828e-02   1.122764722689e-02
Horizon              wing_left              9.500068874630e-01  -1.717504189991e+00  -4.690175300548e+00  -3.897263524600e-01   7.283406828207e-01   0.000000000000e+00   1.658074810285e-01  -6.715202981655e-01  -6.715172077862e-01   3.269943844419e-02   7.631693007697e+00  -1.000000000000e+00  -4.977001623837e+01   2.001243244159e-01  -5.204004483568e+00   1.801822241789e+05   3.483973536635e-02   1.549426553862e+00   7.276517568956e-01   1.114687036731e-02   2.000000000000e-03   1.738879652631e-02   3.666215555753e-03   3.027057996114e-03  -3.655928441443e-02   1.729051002024e-01  -6.390193459884e-02   1.204935779502e-02
Horizon              wing_left              9.427832038818e-01  -1.689180021157e+00  -4.654835742745e+00  -3.838353939676e-01   7.328367149875e-01   0.000000000000e+00   1.645467104024e-01  -6.664141771297e-01  -6.664108928719e-01   3.396396762655e-02   7.647723233985e+00  -1.000000000000e+00  -4.977258545778e+01   2.047527214658e-01  -5.236102585156e+00   1.820813797802e+05   3.499095448885e-02   1.562906071318e+00   7.298498397017e-01   1.110196215604e-02   2.000000000000e-03   1.731874101096e-02   3.879467266082e-03   3.146200969467e-03  -3.841930857160e-02   1.803101648639e-01  -6.605131812587e-02   1.279938908705e-02
Horizon              wing_left              9.353321250320e-01  -1.660274418497e+00  -4.618375974956e+00  -3.778056792116e-01   7.374672624816e-01   0.000000000000e+00   1.632462518148e-01  -6.611473198501e-01  -6.611438968086e-01   3.494549225164e-02   7.663871430745e+00  -1.000000000000e+00  -4.977466146945e+01   2.096061951860e-01  -5.268843832619e+00   1.840419359149e+05   3.514564515491e-02   1.576755444427e+00   7.320680615629e-01   1.105631915105e-02   2.000000000000e-03   1.724753923858e-02   4.067600936437e-03   3.238662938174e-03  -4.000120792219e-02   1.862400635764e-01  -6.759985490599e-02   1.346627084219e-02
Horizon              wing_left              9.277172208912e-01  -1.631056069482e+00  -4.581106504406e+00  -3.716923853414e-01   7.421920373487e-01   0.000000000000e+00   1.619172003200e-01  -6.557646612961e-01  -6.557611585635e-01   3.563387727586e-02   7.680492902169e+00  -1.000000000000e+00  -4.977633891039e+01   2.147393094025e-01  -5.302286700736e+00   1.860479192784e+05   3.530254372337e-02   1.590864895342e+00   7.343411496980e-01   1.101037355232e-02   2.000000000000e-03   1.717586542869e-02   4.227779736195e-03   3.303407134463e-03  -4.128203755203e-02   1.906277330571e-01  -6.854239111972e-02   1.403905598300e-02
Horizon              wing_left              9.200034591365e-01  -1.601788339841e+00  -4.543344947114e+00  -3.655502352678e-01   7.469700996453e-01   0.000000000000e+00   1.605708949167e-01  -6.503121244126e-01  -6.503086028649e-01   3.602131824760e-02   7.697969138200e+00  -1.000000000000e+00  -4.977770502905e+01   2.202052040057e-01  -5.336510902392e+00   1.880828526408e+05   3.546038595275e-02   1.605122622866e+00   7.367068530422e-01   1.096454224312e-02   2.000000000000e-03   1.710436990716e-02   4.357270372335e-03   3.339654546848e-03  -4.224052263004e-02   1.934207749553e-01  -6.888113401905e-02   1.450741919113e-02
Horizon              wing_left              9.122566508635e-01  -1.572726656141e+00  -4.505413327694e+00  -3.594329429699e-01   7.517602367933e-01   0.000000000000e+00   1.592188218078e-01  -6.448362283218e-01  -6.448327484350e-01   3.610247366328e-02   7.716685623865e+00  -1.000000000000e+00  -4.977884311916e+01   2.260553782907e-01  -5.371604581984e+00   1.901299206211e+05   3.561792287529e-02   1.619416193852e+00   7.392035473328e-01   1.091922285558e-02   2.000000000000e-03   1.703367296868e-02   4.453460208701e-03   3.346898662445e-03  -4.285732431272e-02   1.945814061238e-01  -6.862487909046e-02   1.486173113668e-02
Horizon              wing_left              9.045428891088e-01  -1.544116247558e+00  -4.467635334052e+00  -3.533927101087e-01   7.565213402219e-01   0.000000000000e+00   1.578725164045e-01  -6.393836914382e-01  -6.393803112178e-01   3.587457987257e-02   7.737014077760e+00  -1.000000000000e+00  -4.977983608390e+01   2.323386738573e-01  -5.407653987611e+00   1.921721405983e+05   3.577393531981e-02   1.633633889956e+00   7.418683179870e-01   1.087479064403e-02   2.000000000000e-03   1.696435999917e-02   4.513875527345e-03   3.324916124751e-03  -4.311531112780e-02   1.940861865056e-01  -6.778812582563e-02   1.509312007366e-02
Horizon              wing_left              8.969279849680e-01  -1.516190259791e+00  -4.430333550550e+00  -3.474797798149e-01   7.612127744879e-01   0.000000000000e+00   1.565434649097e-01  -6.340010328843e-01  -6.339978059750e-01   3.533754519112e-02   7.759298516282e+00  -1.000000000000e+00  -4.978076985748e+01   2.390990999385e-01  -5.444735270583e+00   1.941925342528e+05   3.592724656076e-02   1.647665955765e+00   7.447354548055e-01   1.083159614540e-02   2.000000000000e-03   1.689697782615e-02   4.536203174845e-03   3.273772804441e-03  -4.299984050781e-02   1.919255837968e-01  -6.639013334564e-02   1.519352917267e-02
Horizon              wing_left              8.894769061182e-01  -1.489168241681e+00  -4.393826693642e+00  -3.417420515226e-01   7.657947343159e-01   0.000000000000e+00   1.552430063221e-01  -6.287341756047e-01  -6.287311496389e-01   3.449402001618e-02   7.783844483460e+00  -1.000000000000e+00  -4.978173625302e+01   2.463719299923e-01  -5.482908030667e+00   1.961742936812e+05   3.607673238077e-02   1.661405672963e+00   7.478352865404e-01   1.078996358267e-02   2.000000000000e-03   1.683203222812e-02   4.518317168047e-03   3.193824955738e-03  -4.249905091675e-02   1.881034224814e-01  -6.445395999229e-02   1.515577518216e-02
Horizon              wing_left              8.822532225370e-01  -1.463254993976e+00  -4.358426874188e+00  -3.362247586864e-01   7.702285854073e-01   0.000000000000e+00   1.539822356960e-01  -6.236280545689e-01  -6.236252697918e-01   3.334943998555e-02   7.810910753088e+00  -1.000000000000e+00  -4.978283443547e+01   2.541773180036e-01  -5.522210172875e+00   1.981009338063e+05   3.622132751093e-02   1.674750151552e+00   7.511932799156e-01   1.075018994835e-02   2.000000000000e-03   1.676998650483e-02   4.458311173294e-03   3.085715335168e-03  -4.160416121796e-02   1.826362557005e-01  -6.200552431009e-02   1.497361170293e-02
Horizon              wing_left              8.753185641458e-01  -1.438639759793e+00  -4.324436910632e+00  -3.309702092180e-01   7.744771854010e-01   0.000000000000e+00   1.527719094817e-01  -6.187262334011e-01  -6.187237216021e-01   3.191203957218e-02   7.840702677055e+00  -1.000000000000e+00  -4.978416958116e+01   2.625106974160e-01  -5.562653461334e+00   1.999564200873e+05   3.636002698872e-02   1.687600686116e+00   7.548293132589e-01   1.071254469129e-02   2.000000000000e-03   1.671126098873e-02   4.354537071371e-03   2.950364396414e-03  -4.030977052369e-02   1.755526910326e-01  -5.907271852374e-02   1.464179828734e-02
Horizon              wing_left              8.687320950049e-01  -1.415495728068e+00  -4.292147716931e+00  -3.260175865745e-01   7.785051820086e-01   0.000000000000e+00   1.516223537558e-01  -6.140705327111e-01  -6.140683164719e-01   3.019283395600e-02   7.873365949342e+00  -1.000000000000e+00  -4.978584642751e+01   2.713298094398e-01  -5.604218701840e+00   2.017252584870e+05   3.649188065452e-02   1.699862491994e+00   7.587569906465e-01   1.067726992089e-02   2.000000000000e-03   1.665623336351e-02   4.205649080130e-03   2.788956987179e-03  -3.861414920481e-02   1.668926969898e-01  -5.568460025630e-02   1.415617463171e-02
Horizon              wing_left              8.625500085465e-01  -1.393979814572e+00  -4.261835788591e+00  -3.214028076872e-01   7.822792860667e-01   0.000000000000e+00   1.505433761224e-01  -6.097006732958e-01  -6.096987655564e-01   2.820556755268e-02   7.908978626638e+00  -1.000000000000e+00  -4.978795476001e+01   2.805400021824e-01  -5.646848577205e+00   2.033925367331e+05   3.661597940332e-02   1.711443670994e+00   7.629827606881e-01   1.064458103736e-02   2.000000000000e-03   1.660523964728e-02   4.010652298043e-03   2.602925446997e-03  -3.651951155200e-02   1.567069215369e-01  -5.187068578763e-02   1.351373782795e-02
Horizon              wing_left              8.568250481528e-01  -1.374232680004e+00  -4.233760809385e+00  -3.171584324030e-01   7.857685179972e-01   0.000000000000e+00   1.495441820382e-01  -6.056539372549e-01  -6.056523411872e-01   2.596662819103e-02   7.947537485300e+00  -1.000000000000e+00  -4.979054472845e+01   2.899830380291e-01  -5.690434689521e+00   2.049439191835e+05   3.673143414321e-02   1.722253476263e+00   7.675044109575e-01   1.061466769509e-02   2.000000000000e-03   1.655857569544e-02   3.768954557702e-03   2.393930710440e-03  -3.403226575461e-02   1.450560786062e-01  -4.766037235102e-02   1.271272183102e-02
Horizon              wing_left              8.516060571670e-01  -1.356378941290e+00  -4.208163400328e+00  -3.133136178483e-01   7.889444269202e-01   0.000000000000e+00   1.486332962749e-01  -6.019648499134e-01  -6.019635590829e-01   2.349492660040e-02   7.988932081508e+00  -1.000000000000e+00  -4.979359463582e+01   2.994391666613e-01  -5.734793605556e+00   2.063656298823e+05   3.683735400631e-02   1.732200480719e+00   7.723082115622e-01   1.058769500738e-02   2.000000000000e-03   1.651649907994e-02   3.480422112418e-03   2.163843792934e-03  -3.116325093182e-02   1.320105164198e-01  -4.308253204111e-02   1.175268597774e-02
Horizon              wing_left              8.469375621803e-01  -1.340527530401e+00  -4.185263031239e+00  -3.098941101884e-01   7.917812823689e-01   0.000000000000e+00   1.478184901886e-01  -5.986648852638e-01  -5.986638840545e-01   2.081174157912e-02   8.032896969399e+00  -1.000000000000e+00  -4.979698396389e+01   3.086526673784e-01  -5.779625758832e+00   2.076445024901e+05   3.693283786506e-02   1.741191981248e+00   7.773636619661e-01   1.056380490426e-02   2.000000000000e-03   1.647923120757e-02   3.145444186527e-03   1.914730058842e-03  -2.792799411356e-02   1.176501713295e-01  -3.816534574124e-02   1.063463941127e-02
Horizon              wing_left              8.428593931457e-01  -1.326772154690e+00  -4.165256113783e+00  -3.069222656365e-01   7.942562391751e-01   0.000000000000e+00   1.471067154175e-01  -5.957821974410e-01  -5.957814617143e-01   1.794053194319e-02   8.078931645803e+00  -1.000000000000e+00  -4.980049389864e+01   3.173788593414e-01  -5.824452472308e+00   2.087681834150e+05   3.701699413437e-02   1.749136086067e+00   7.826146979481e-01   1.054311756083e-02   2.000000000000e-03   1.644695954802e-02   2.765019388368e-03   1.648836478819e-03  -2.434704434139e-02   1.020651990359e-01  -3.293647202223e-02   9.361264362546e-03
Horizon              wing_left              8.394063435636e-01  -1.315191813944e+00  -4.148314293265e+00  -3.044170923120e-01   7.963494766051e-01   0.000000000000e+00   1.465040445731e-01  -5.933413805211e-01  -5.933408784763e-01   1.490671708132e-02   8.126180412189e+00  -1.000000000000e+00  -4.980384992888e+01   3.254265122928e-01  -5.868529154550e+00   2.097254777340e+05   3.708898653842e-02   1.755946307522e+00   7.879665030444e-01   1.052573282004e-02   2.000000000000e-03   1.641983985341e-02   2.340886756383e-03   1.368577440409e-03  -2.044645585387e-02   8.535762092425e-02  -2.742366119970e-02   7.937346586261e-03
Horizon              wing_left              8.366078736354e-01  -1.305851331792e+00  -4.134582954644e+00  -3.023943046368e-01   7.980443131864e-01   0.000000000000e+00   1.460156194305e-01  -5.913632586934e-01  -5.913629518982e-01   1.173742864580e-02   8.173264064078e+00  -1.000000000000e+00  -4.980678993599e+01   3.326583407214e-01  -5.910729648939e+00   2.105066650616e+05   3.714807526377e-02   1.761545774603e+00   7.932670380012e-01   1.051173154211e-02   2.000000000000e-03   1.639799826334e-02   1.875732188328e-03   1.076511207621e-03  -1.625850562676e-02   6.764436685330e-02  -2.165594131875e-02   6.370557268332e-03
Horizon              wing_left              8.344878589199e-01  -1.298801862814e+00  -4.124179956304e+00  -3.008663824014e-01   7.993272988748e-01   0.000000000000e+00   1.456456070607e-01  -5.898647085958e-01  -5.898645531540e-01   8.461236568422e-03   8.218032574197e+00  -1.000000000000e+00  -4.980911726306e+01   3.389351416492e-01  -5.949375635886e+00   2.111035676332e+05   3.719361578797e-02   1.765867446187e+00   7.982799075210e-01   1.050117682125e-02   2.000000000000e-03   1.638153320299e-02   1.373507579392e-03   7.753011451399e-04  -1.182277648117e-02   4.906228254477e-02  -1.566556677046e-02   4.672755860458e-03
