   Time[s]           u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             eo                e1                e2                e3
   1.020000000E+01   5.237094562E+01  -1.777444843E+00   1.032601525E+01   1.194793797E-01  -2.689639108E-02  -1.368023934E-01   5.433250056E+02  -1.001043874E+02  -9.994192417E+02   9.808332972E-01   6.039800311E-02   8.049233673E-02  -1.668505563E-01
   1.030000000E+01   5.244394341E+01  -6.191637055E-01   1.034592698E+01   7.699402240E-02  -1.983200908E-02  -1.466060568E-01   5.482926262E+02  -1.020711964E+02  -9.993486810E+02   9.794076475E-01   6.445879987E-02   7.896059767E-02  -1.742726231E-01
   1.040000000E+01   5.249869028E+01   5.441891749E-01   1.036940284E+01   3.271131666E-02  -1.496406360E-02  -1.531704714E-01   5.532761746E+02  -1.040115251E+02  -9.992637312E+02   9.779580952E-01   6.640562189E-02   7.812279749E-02  -1.818930618E-01
   1.050000000E+01   5.253495642E+01   1.679386193E+00   1.039449757E+01  -1.217492633E-02  -1.264502963E-02  -1.563298602E-01   5.582761337E+02  -1.059256368E+02  -9.991659695E+02   9.765371458E-01   6.617684356E-02   7.787914580E-02  -1.895538628E-01
   1.060000000E+01   5.255524568E+01   2.753930963E+00   1.041953495E+01  -5.642310708E-02  -1.289841405E-02  -1.559824224E-01   5.632923928E+02  -1.078150181E+02  -9.990571275E+02   9.751854563E-01   6.376676344E-02   7.810857744E-02  -1.970943321E-01
   1.070000000E+01   5.256447174E+01   3.736967799E+00   1.044317875E+01  -9.876969666E-02  -1.543355342E-02  -1.520999704E-01   5.683242819E+02  -1.096823749E+02  -9.989389565E+02   9.739304813E-01   5.923001285E-02   7.868385359E-02  -2.043528182E-01
   1.080000000E+01   5.256936334E+01   4.600192976E+00   1.046444907E+01  -1.379645661E-01  -1.968550476E-02  -1.447416961E-01   5.733706237E+02  -1.115315889E+02  -9.988131067E+02   9.727866174E-01   5.268480770E-02   7.948562560E-02  -2.111694662E-01
   1.090000000E+01   5.257764672E+01   5.318739547E+00   1.048273122E+01  -1.728149293E-01  -2.487695683E-02  -1.340689059E-01   5.784297998E+02  -1.133676311E+02  -9.986810227E+02   9.717567469E-01   4.431420423E-02   8.041448144E-02  -2.173904028E-01
   1.100000000E+01   5.259708581E+01   5.871996722E+00   1.049780511E+01  -2.022359206E-01  -3.010035413E-02  -1.203566898E-01   5.834998254E+02  -1.151964286E+02  -9.985438662E+02   9.708349739E-01   3.436452028E-02   8.140007134E-02  -2.228734205E-01
   1.110000000E+01   5.263449003E+01   6.244316086E+00   1.050989374E+01  -2.253039804E-01  -3.441719648E-02  -1.039982189E-01   5.885784297E+02  -1.170246886E+02  -9.984024697E+02   9.700102141E-01   2.314020516E-02   8.240645123E-02  -2.274948179E-01
   1.120000000E+01   5.269481842E+01   6.425554595E+00   1.051970231E+01  -2.413069751E-01  -3.696803328E-02  -8.549808505E-02   5.936631356E+02  -1.188596874E+02  -9.982573310E+02   9.692701732E-01   1.099475339E-02   8.343291970E-02  -2.311566451E-01
   1.130000000E+01   5.278050725E+01   6.411411945E+00   1.052840218E+01  -2.497834105E-01  -3.708213592E-02  -6.545303141E-02   5.987513346E+02  -1.207090341E+02  -9.981086542E+02   9.686051475E-01  -1.682219389E-03   8.450995461E-02  -2.337932974E-01
   1.140000000E+01   5.289112199E+01   6.203537707E+00   1.053751785E+01  -2.505435425E-01  -3.437182269E-02  -4.452131620E-02   6.038403535E+02  -1.225804254E+02  -9.979564353E+02   9.680110765E-01  -1.448096525E-02   8.569041758E-02  -2.353763154E-01
   1.150000000E+01   5.302338454E+01   5.809407578E+00   1.054870188E+01  -2.436683330E-01  -2.879485196E-02  -2.338498402E-02   6.089275101E+02  -1.244814042E+02  -9.978005871E+02   9.674913817E-01  -2.698926782E-02   8.703693807E-02  -2.359164622E-01
   1.160000000E+01   5.317156495E+01   5.241991218E+00   1.056342802E+01  -2.294874592E-01  -2.067093212E-02  -2.711356452E-03   6.140101582E+02  -1.264191350E+02  -9.976410836E+02   9.670573400E-01  -3.881002508E-02   8.860716330E-02  -2.354626377E-01
   1.170000000E+01   5.332816856E+01   4.519249424E+00   1.058267584E+01  -2.085429696E-01  -1.064581898E-02   1.687980127E-02   6.190857243E+02  -1.284002020E+02  -9.974781034E+02   9.667269965E-01  -4.957703352E-02   9.043913779E-02  -2.340978308E-01
   1.180000000E+01   5.348480992E+01   3.663502721E+00   1.060669868E+01  -1.815482483E-01   3.927553368E-04   3.483887140E-02   6.241517416E+02  -1.304304323E+02  -9.973121455E+02   9.665228531E-01  -5.896770905E-02   9.253922846E-02  -2.319329102E-01
   1.190000000E+01   5.363315071E+01   2.700708342E+00   1.063494610E+01  -1.493512141E-01   1.143238910E-02   5.069734322E-02   6.292058845E+02  -1.325147424E+02  -9.971440992E+02   9.664687029E-01  -6.671219138E-02   9.487462135E-02  -2.290994022E-01
   1.200000000E+01   5.376578744E+01   1.659673057E+00   1.066615896E+01  -1.129066344E-01   2.146501348E-02   6.406895188E-02   6.342460132E+02  -1.346570035E+02  -9.969752581E+02   9.665860167E-01  -7.259899063E-02   9.737156127E-02  -2.257424150E-01
   1.210000000E+01   5.387699706E+01   5.712204893E-01   1.069859643E+01  -7.325726545E-02   2.960592648E-02   7.464491125E-02   6.392702269E+02  -1.368599283E+02  -9.968072776E+02   9.668902615E-01  -7.647781946E-02   9.991944448E-02  -2.220145714E-01
   1.220000000E+01   5.396327587E+01  -5.326738789E-01   1.073031762E+01  -3.151971542E-02   3.518693888E-02   8.218768524E-02   6.442769307E+02  -1.391249794E+02  -9.966420890E+02   9.673874850E-01  -7.826040865E-02   1.023799301E-01  -2.180713465E-01
   1.230000000E+01   5.402363137E+01  -1.619768653E+00   1.075944047E+01   1.113027291E-02   3.781613747E-02   8.652692790E-02   6.492649089E+02  -1.414523090E+02  -9.964817830E+02   9.680714796E-01  -7.791997738E-02   1.045996412E-01  -2.140677523E-01
   1.240000000E+01   5.405960844E+01  -2.658451538E+00   1.078433078E+01   5.347736483E-02   3.740410826E-02   8.755968712E-02   6.542334000E+02  -1.438407353E+02  -9.963284791E+02   9.689218304E-01  -7.548975674E-02   1.064248317E-01  -2.101559858E-01
   1.250000000E+01   5.407505042E+01  -3.618629509E+00   1.080371335E+01   9.429322476E-02   3.416045335E-02   8.525530041E-02   6.591821649E+02  -1.462877635E+02  -9.961841944E+02   9.699031406E-01  -7.106068141E-02   1.077164840E-01  -2.064835017E-01
   1.260000000E+01   5.407561575E+01  -4.472596729E+00   1.081672670E+01   1.323705195E-01   2.856510844E-02   7.966393899E-02   6.641115376E+02  -1.487896556E+02  -9.960507209E+02   9.709656798E-01  -6.477815172E-02   1.083644967E-01  -2.031909829E-01
   1.270000000E+01   5.406809369E+01  -5.195857551E+00   1.082295201E+01   1.665633424E-01   2.131792564E-02   7.092657360E-02   6.690224515E+02  -1.513415480E+02  -9.959295203E+02   9.720476062E-01  -5.683765556E-02   1.082997841E-01  -2.004098027E-01
   1.280000000E+01   5.405958654E+01  -5.767875670E+00   1.082243893E+01   1.958319349E-01   1.326910006E-02   5.928330092E-02   6.739164330E+02  -1.539376147E+02  -9.958216427E+02   9.730787510E-01  -4.747902732E-02   1.075032092E-01  -1.982587864E-01
   1.290000000E+01   5.405664801E+01  -6.172715057E+00   1.081573114E+01   2.192883190E-01   5.333492552E-03   4.507664349E-02   6.787955610E+02  -1.565712671E+02  -9.957276785E+02   9.739857409E-01  -3.697921141E-02   1.060103635E-01  -1.968403344E-01
   1.300000000E+01   5.406448187E+01  -6.399536766E+00   1.080387439E+01   2.362381194E-01  -1.605965960E-03   2.874685967E-02   6.836623896E+02  -1.592353802E+02  -9.956477486E+02   9.746979894E-01  -2.564358446E-02   1.039113891E-01  -1.962362335E-01
   1.310000000E+01   5.408630566E+01  -6.442920598E+00   1.078837629E+01   2.462130282E-01  -6.797283982E-03   1.081762629E-02   6.885198405E+02  -1.619225326E+02  -9.955815386E+02   9.751538719E-01  -1.379614875E-02   1.013454060E-01  -1.965036923E-01
   1.320000000E+01   5.412296680E+01  -6.302992346E+00   1.077108878E+01   2.489888279E-01  -9.708913383E-03  -8.127459308E-03   6.933710711E+02  -1.646252444E+02  -9.955283783E+02   9.753062783E-01  -1.769172202E-03   9.848969807E-02  -1.976722360E-01
   1.330000000E+01   5.417286309E+01  -5.985353831E+00   1.075400377E+01   2.445861203E-01  -1.009586978E-02  -2.747479713E-02   6.982193282E+02  -1.673362016E+02  -9.954873578E+02   9.751267635E-01   1.010697702E-02   9.554456465E-02  -1.997420342E-01
   1.340000000E+01   5.423217311E+01  -5.500829410E+00   1.073898519E+01   2.332545396E-01  -8.029699505E-03  -4.661261106E-02   7.030677981E+02  -1.700484555E+02  -9.954574677E+02   9.746077226E-01   2.151306439E-02   9.271551627E-02  -2.026840107E-01
   1.350000000E+01   5.429535522E+01  -4.865054654E+00   1.072749341E+01   2.154450004E-01  -3.884588531E-03  -6.495969495E-02   7.079194621E+02  -1.727555928E+02  -9.954377430E+02   9.737623495E-01   3.214877871E-02   9.019506103E-02  -2.064417442E-01
   1.360000000E+01   5.435583777E+01  -4.097937686E+00   1.072037278E+01   1.917768244E-01   1.719734433E-03  -8.198713696E-02   7.127769670E+02  -1.754518759E+02  -9.954273882E+02   9.726225180E-01   4.173894334E-02   8.814648025E-02  -2.109348149E-01
   1.370000000E+01   5.440680415E+01  -3.223021890E+00   1.071776009E+01   1.630063391E-01   8.008431575E-03  -9.723126585E-02   7.176425123E+02  -1.781323572E+02  -9.954258669E+02   9.712350378E-01   5.003840600E-02   8.669163967E-02  -2.160629973E-01
   1.380000000E+01   5.444197576E+01  -2.266773305E+00   1.071913318E+01   1.300009614E-01   1.415868210E-02  -1.102985352E-01   7.225177599E+02  -1.807929738E+02  -9.954329437E+02   9.696569184E-01   5.683611764E-02   8.590410136E-02  -2.217106259E-01
   1.390000000E+01   5.445630738E+01  -1.257810299E+00   1.072347351E+01   9.371924496E-02   1.940498942E-02  -1.208649323E-01   7.274037676E+02  -1.834306257E+02  -9.954486782E+02   9.679502974E-01   6.195893970E-02   8.580783038E-02  -2.277505823E-01
   1.400000000E+01   5.444652833E+01  -2.260893797E-01   1.072948521E+01   5.519454247E-02   2.312741782E-02  -1.286732564E-01   7.323009454E+02  -1.860432414E+02  -9.954733769E+02   9.661776001E-01   6.527554405E-02   8.638091595E-02  -2.340476145E-01
   1.410000000E+01   5.441148218E+01   7.979404255E-01   1.073580836E+01   1.551878485E-02   2.491380678E-02  -1.335312713E-01   7.372090384E+02  -1.886298272E+02  -9.955075154E+02   9.643973479E-01   6.670048812E-02   8.756315796E-02  -2.404610023E-01
   1.420000000E+01   5.435223701E+01   1.784201641E+00   1.074118407E+01  -2.417671750E-02   2.459333279E-02  -1.353126859E-01   7.421271343E+02  -1.911904970E+02  -9.955516450E+02   9.626608874E-01   6.619826939E-02   8.926615618E-02  -2.468468319E-01
   1.430000000E+01   5.427195707E+01   2.703855826E+00   1.074455786E+01  -6.274536453E-02   2.224295488E-02  -1.339616080E-01   7.470536956E+02  -1.937264757E+02  -9.956062929E+02   9.610101820E-01   6.378695349E-02   9.138459371E-02  -2.530602905E-01
   1.440000000E+01   5.417554674E+01   3.530155901E+00   1.074513268E+01  -9.905494944E-02   1.816986939E-02  -1.294998603E-01   7.519866148E+02  -1.962400704E+02  -9.956718680E+02   9.594767178E-01   5.954083962E-02   9.380758012E-02  -2.589584028E-01
   1.450000000E+01   5.406909933E+01   4.239259738E+00   1.074239391E+01  -1.320226481E-01   1.287311187E-02  -1.220354925E-01   7.569232888E+02  -1.987346059E+02  -9.957485780E+02   9.580814912E-01   5.359156206E-02   9.642909717E-02  -2.644035363E-01
   1.460000000E+01   5.395920641E+01   4.810975533E+00   1.073612636E+01  -1.606540981E-01   6.987272125E-03  -1.117700479E-01   7.618607083E+02  -2.012143216E+02  -9.958363637E+02   9.568359800E-01   4.612702346E-02   9.915672421E-02  -2.692678019E-01
   1.470000000E+01   5.385220402E+01   5.229404503E+00   1.072643216E+01  -1.840842489E-01   1.211882430E-03  -9.900178603E-02   7.667955573E+02  -2.036842314E+02  -9.959348575E+02   9.557439206E-01   3.738763512E-02   1.019179305E-01  -2.734382167E-01
   1.480000000E+01   5.375344690E+01   5.483444673E+00   1.071374341E+01  -2.016164208E-01  -3.768378308E-03  -8.412230233E-02   7.717243166E+02  -2.061499510E+02  -9.960433693E+02   9.548036401E-01   2.765953289E-02   1.046633582E-01  -2.768222181E-01
   1.490000000E+01   5.366670476E+01   5.567123386E+00   1.069881229E+01  -2.127550313E-01  -7.365314846E-03  -6.760493815E-02   7.766433663E+02  -2.086175014E+02  -9.961609054E+02   9.540106262E-01   1.726475741E-02   1.073667382E-01  -2.793528894E-01
   1.500000000E+01   5.359376291E+01   5.479736459E+00   1.068265706E+01  -2.172273275E-01  -9.161244686E-03  -4.998496932E-02   7.815490812E+02  -2.110930976E+02  -9.962862197E+02   9.533599829E-01   6.548804770E-03   1.100214034E-01  -2.809931439E-01
   1.510000000E+01   5.353428136E+01   5.225787333E+00   1.066645047E+01  -2.149906865E-01  -8.964969997E-03  -3.183343375E-02   7.864379168E+02  -2.135829348E+02  -9.964178945E+02   9.528484357E-01  -4.133614258E-03   1.126337970E-01  -2.817381756E-01
   1.520000000E+01   5.348592812E+01   4.814736692E+00   1.065135527E+01  -2.062245782E-01  -6.840195973E-03  -1.372804336E-02   7.913064825E+02  -2.160929825E+02  -9.965544411E+02   9.524756172E-01  -1.443343768E-02   1.152148410E-01  -2.816157220E-01
   1.530000000E+01   5.344475999E+01   4.260587594E+00   1.063833471E+01  -1.913094167E-01  -3.100333197E-03   3.774653088E-03   7.961516038E+02  -2.186287965E+02  -9.966944074E+02   9.522444821E-01  -2.402144753E-02   1.177704430E-01  -2.806840557E-01
   1.540000000E+01   5.340578953E+01   3.581339830E+00   1.062798196E+01  -1.707971100E-01   1.730815250E-03   2.016213407E-02   8.009703751E+02  -2.211953528E+02  -9.968364777E+02   9.521608263E-01  -3.260064474E-02   1.202926542E-01  -2.790280205E-01
   1.550000000E+01   5.336365534E+01   2.798349042E+00   1.062041362E+01  -1.453790888E-01   6.986618609E-03   3.498153760E-02   8.057602075E+02  -2.237969076E+02  -9.969795486E+02   9.522320051E-01  -3.991601452E-02   1.227529394E-01  -2.767537465E-01
   1.560000000E+01   5.331330765E+01   1.935622550E+00   1.061525496E+01  -1.158566125E-01   1.194233214E-02   4.784774953E-02   8.105188754E+02  -2.264368833E+02  -9.971227730E+02   9.524650287E-01  -4.576136652E-02   1.250986897E-01  -2.739828174E-01
   1.570000000E+01   5.325062973E+01   1.019077602E+00   1.061171646E+01  -8.311578320E-02   1.590340882E-02   5.844538644E-02   8.152445655E+02  -2.291177802E+02  -9.972655657E+02   9.528642664E-01  -4.998337514E-02   1.272535456E-01  -2.708466121E-01
   1.580000000E+01   5.317293207E+01   7.578157512E-02   1.060873483E+01  -4.810707261E-02   1.828478724E-02   6.652715777E-02   8.199359282E+02  -2.318411151E+02  -9.974075747E+02   9.534290167E-01  -5.248323997E-02   1.291214827E-01  -2.674813307E-01
   1.590000000E+01   5.307927612E+01  -8.668110498E-01   1.060513812E+01  -1.182733571E-02   1.867207097E-02   7.191126516E-02   8.245921309E+02  -2.346073873E+02  -9.975486243E+02   9.541512217E-01  -5.321649398E-02   1.305940736E-01  -2.640239361E-01
   1.600000000E+01   5.297060334E+01  -1.781612792E+00   1.059979792E+01   2.469831766E-02   1.686001849E-02   7.447995190E-02   8.292129086E+02  -2.374160745E+02  -9.976886400E+02   9.550136042E-01  -5.219143521E-02   1.315599883E-01  -2.606089777E-01
   1.610000000E+01   5.284966302E+01  -2.642637183E+00   1.059174709E+01   6.043699101E-02   1.286761935E-02   7.418036232E-02   8.337986059E+02  -2.402656616E+02  -9.978275643E+02   9.559885067E-01  -4.946651641E-02   1.319156513E-01  -2.573660811E-01
   1.620000000E+01   5.272074889E+01  -3.425700884E+00   1.058025913E+01   9.437206320E-02   6.931380304E-03   7.102780957E-02   8.383502044E+02  -2.431537010E+02  -9.979652735E+02   9.570376736E-01  -4.514686707E-02   1.315759686E-01  -2.544177985E-01
   1.630000000E+01   5.258927043E+01  -4.109080136E+00   1.056489887E+01   1.255310652E-01  -5.206456735E-04   6.511058024E-02   8.428693296E+02  -2.460769060E+02  -9.981015013E+02   9.581131569E-01  -3.937999514E-02   1.304841155E-01  -2.518775299E-01
   1.640000000E+01   5.246120101E+01  -4.674104883E+00   1.054555727E+01   1.530166282E-01  -8.911410990E-03   5.659464968E-02   8.473582328E+02  -2.490312725E+02  -9.982357774E+02   9.591594197E-01  -3.235064709E-02   1.286194687E-01  -2.498473046E-01
   1.650000000E+01   5.234245973E+01  -5.105670949E+00   1.052247852E+01   1.760388293E-01  -1.757116462E-02   4.572624290E-02   8.518197447E+02  -2.520122251E+02  -9.983673847E+02   9.601165671E-01  -2.427480670E-02   1.260028728E-01  -2.484153527E-01
   1.660000000E+01   5.223829521E+01  -5.392649182E+00   1.049627701E+01   1.939463589E-01  -2.580391820E-02   3.283016872E-02   8.562572013E+02  -2.550147795E+02  -9.984953425E+02   9.609244720E-01  -1.539288051E-02   1.226985676E-01  -2.476535479E-01
   1.670000000E+01   5.215274352E+01  -5.528171940E+00   1.046793178E+01   2.062532242E-01  -3.295910282E-02   1.830237095E-02   8.606743451E+02  -2.580337146E+02  -9.986184184E+02   9.615273910E-01  -5.962240216E-03   1.188123241E-01  -2.476149425E-01
   1.680000000E+01   5.208822768E+01  -5.509782586E+00   1.043874047E+01   2.126575373E-01  -3.850159920E-02   2.596170407E-03   8.650752052E+02  -2.610637432E+02  -9.987351711E+02   9.618785400E-01   3.750565825E-03   1.144856676E-01  -2.483317126E-01
   1.690000000E+01   5.204534872E+01  -5.339442387E+00   1.041021897E+01   2.130496566E-01  -4.207172859E-02  -1.379697049E-02   8.694639656E+02  -2.640996755E+02  -9.988440225E+02   9.619440490E-01   1.347750389E-02   1.098865093E-01  -2.498138477E-01
   1.700000000E+01   5.202289320E+01  -5.023399459E+00   1.038394647E+01   2.075086244E-01  -4.352631305E-02  -3.037000827E-02   8.738448283E+02  -2.671365663E+02  -9.989433532E+02   9.617057667E-01   2.295618809E-02   1.051970136E-01  -2.520488446E-01
   1.710000000E+01   5.201805096E+01  -4.571933603E+00   1.036137535E+01   1.962881137E-01  -4.295335237E-02  -4.662320614E-02   8.782218800E+02  -2.701698425E+02  -9.990316096E+02   9.611625496E-01   3.193607819E-02   1.005999870E-01  -2.550025151E-01
   1.720000000E+01   5.202680861E+01  -3.998996723E+00   1.034364301E+01   1.797951811E-01  -4.065651160E-02  -6.208430764E-02   8.825989695E+02  -2.731954098E+02  -9.991074109E+02   9.603299073E-01   4.018356072E-02   9.626537148E-02  -2.586208207E-01
   1.730000000E+01   5.204446285E+01  -3.321769966E+00   1.033142896E+01   1.585661985E-01  -3.711089393E-02  -7.632376076E-02   8.869795995E+02  -2.762097390E+02  -9.991696398E+02   9.592381282E-01   4.748598420E-02   9.233844714E-02  -2.628324674E-01
   1.740000000E+01   5.206618757E+01  -2.560156554E+00   1.032489120E+01   1.332439474E-01  -3.289706055E-02  -8.896413708E-02   8.913668365E+02  -2.792099358E+02  -9.992175071E+02   9.579292265E-01   5.365494156E-02   8.893107123E-02  -2.675518806E-01
   1.750000000E+01   5.208758864E+01  -1.736225189E+00   1.032369324E+01   1.045582275E-01  -2.862419896E-02  -9.968435779E-02   8.957632388E+02  -2.821937981E+02  -9.992505817E+02   9.564531707E-01   5.852920498E-02   8.611675662E-02  -2.726821753E-01
   1.760000000E+01   5.210518833E+01  -8.736148933E-01   1.032710709E+01   7.331020620E-02  -2.485448184E-02  -1.082204223E-01   9.001708034E+02  -2.851598625E+02  -9.992687863E+02   9.548638810E-01   6.197768551E-02   8.392977116E-02  -2.781178324E-01
   1.770000000E+01   5.211679329E+01   3.090441910E-03   1.033415858E+01   4.035901160E-02  -2.203889189E-02  -1.143647623E-01   9.045909312E+02  -2.881074417E+02  -9.992723622E+02   9.532154264E-01   6.390263382E-02   8.236787230E-02  -2.837469609E-01
   1.780000000E+01   5.212171357E+01   8.690104486E-01   1.034377759E+01   6.608272245E-03  -2.047116269E-02  -1.179661193E-01   9.090244104E+02  -2.910366514E+02  -9.992618116E+02   9.515587474E-01   6.424308275E-02   8.139790123E-02  -2.894532056E-01
   1.790000000E+01   5.212081396E+01   1.699631404E+00   1.035492508E+01  -2.700957087E-02  -2.026257400E-02  -1.189311620E-01   9.134714186E+02  -2.939484236E+02  -9.992378246E+02   9.499391204E-01   6.297832235E-02   8.096328197E-02  -2.951175113E-01
   1.800000000E+01   5.211639325E+01   2.471473756E+00   1.036668497E+01  -5.955265755E-02  -2.133739551E-02  -1.172281858E-01   9.179315416E+02  -2.968445015E+02  -9.992012020E+02   9.483944739E-01   6.013103795E-02   8.099246513E-02  -3.006200273E-01
   1.810000000E+01   5.211190160E+01   3.162750453E+00   1.037832381E+01  -9.009341568E-02  -2.344720826E-02  -1.128923691E-01   9.224038109E+02  -2.997274139E+02  -9.991527794E+02   9.469545819E-01   5.576964309E-02   8.140744550E-02  -3.058424342E-01
   1.820000000E+01   5.211152247E+01   3.753998400E+00   1.038932900E+01  -1.177463387E-01  -2.620177158E-02  -1.060313441E-01   9.268867552E+02  -3.026004237E+02  -9.990933594E+02   9.456410892E-01   5.000929917E-02   8.213159987E-02  -3.106708881E-01
   1.830000000E+01   5.211966152E+01   4.228661174E+00   1.039943565E+01  -1.416987508E-01  -2.911381825E-02  -9.682934618E-02   9.313784662E+02  -3.054674513E+02  -9.990236571E+02   9.444682608E-01   4.301113182E-02   8.309620056E-02  -3.149996323E-01
   1.840000000E+01   5.214039880E+01   4.573597920E+00   1.040864549E+01  -1.612426056E-01  -3.165454596E-02  -8.554805374E-02   9.358766740E+02  -3.083329715E+02  -9.989442650E+02   9.434442923E-01   3.497924050E-02   8.424506594E-02  -3.187351392E-01
   1.850000000E+01   5.217696954E+01   4.779492576E+00   1.041723224E+01  -1.758045403E-01  -3.331540948E-02  -7.252249178E-02   9.403788290E+02  -3.112018880E+02  -9.988556386E+02   9.425729682E-01   2.615526626E-02   8.553693718E-02  -3.218004570E-01
   1.860000000E+01   5.223133955E+01   4.841140418E+00   1.042572164E+01  -1.849708932E-01  -3.367030187E-02  -5.815110030E-02   9.448821866E+02  -3.140793900E+02  -9.987581076E+02   9.418554217E-01   1.681053487E-02   8.694535347E-02  -3.241392848E-01
   1.870000000E+01   5.230393136E+01   4.757595661E+00   1.043483332E+01  -1.885045278E-01  -3.243086512E-02  -4.288016132E-02   9.493838917E+02  -3.169707969E+02  -9.986519119E+02   9.412917411E-01   7.236102755E-03   8.845605178E-02  -3.257192407E-01
   1.880000000E+01   5.239353807E+01   4.532173531E+00   1.044537943E+01  -1.863513113E-01  -2.948716803E-02  -2.718398923E-02   9.538810584E+02  -3.198814000E+02  -9.985372575E+02   9.408821942E-01  -2.268655803E-03   9.006223428E-02  -3.265338326E-01
   1.890000000E+01   5.249743461E+01   4.172310806E+00   1.045812819E+01  -1.786358596E-01  -2.492695038E-02  -1.154325702E-02   9.583708442E+02  -3.228163065E+02  -9.984143879E+02   9.406279045E-01  -1.140804671E-02   9.175838179E-02  -3.266028185E-01
   1.900000000E+01   5.261166845E+01   3.689297818E+00   1.047365590E+01  -1.656481802E-01  -1.902932385E-02   3.575778169E-03   9.628505181E+02  -3.257802924E+02  -9.982836579E+02   9.405308981E-01  -1.990167531E-02   9.353357409E-02  -3.259708938E-01
   1.910000000E+01   5.273148734E+01   3.097900584E+00   1.049222020E+01  -1.478244068E-01  -1.223291763E-02   1.773872781E-02   9.673175227E+02  -3.287776690E+02  -9.981455997E+02   9.405935300E-01  -2.749480985E-02   9.536542546E-02  -3.247049159E-01
   1.920000000E+01   5.285184640E+01   2.415893544E+00   1.051368585E+01  -1.257253076E-01  -5.083002755E-03   3.055574436E-02   9.717695324E+02  -3.318121644E+02  -9.980009708E+02   9.408173839E-01  -3.396685326E-02   9.721569567E-02  -3.228900920E-01
   1.930000000E+01   5.296793143E+01   1.663522206E+00   1.053752126E+01  -1.000155282E-01   1.834171485E-03   4.168920315E-02   9.762045095E+02  -3.348868218E+02  -9.978507749E+02   9.412017913E-01  -3.913761086E-02   9.902838546E-02  -3.206256608E-01
   1.940000000E+01   5.307563918E+01   8.629123711E-01   1.056286401E+01  -7.144497283E-02   7.959835048E-03   5.085730449E-02   9.806207602E+02  -3.380039161E+02  -9.976962539E+02   9.417421556E-01  -4.287135442E-02   1.007307229E-01  -3.180205667E-01
   1.950000000E+01   5.317196502E+01   3.744014308E-02   1.058863541E+01  -4.083205396E-02   1.282450736E-02   5.783518203E-02   9.850169896E+02  -3.411648898E+02  -9.975388514E+02   9.424282841E-01  -4.507890865E-02   1.022369930E-01  -3.151894965E-01
   1.960000000E+01   5.325526181E+01  -7.889247047E-01   1.061367538E+01  -9.047387663E-03   1.609608945E-02   6.245521896E-02   9.893923542E+02  -3.443703115E+02  -9.973801544E+02   9.432429402E-01  -4.571809019E-02   1.034547594E-01  -3.122494592E-01
   1.970000000E+01   5.332534757E+01  -1.592289700E+00   1.063687036E+01   2.300382742E-02   1.761028983E-02   6.460791012E-02   9.937465096E+02  -3.476198588E+02  -9.972218188E+02   9.441608290E-01  -4.479282355E-02   1.042927486E-01  -3.093169161E-01
   1.980000000E+01   5.338345429E+01  -2.349511978E+00   1.065725732E+01   5.440215322E-02   1.738224358E-02   6.424395549E-02   9.980796472E+02  -3.509123285E+02  -9.970654891E+02   9.451482151E-01  -4.235118487E-02   1.046695244E-01  -3.065053331E-01
   1.990000000E+01   5.343202424E+01  -3.038857289E+00   1.067409898E+01   8.423763625E-02   1.560008267E-02   6.137752826E-02   1.002392516E+03  -3.542456755E+02  -9.969127180E+02   9.461633384E-01  -3.848253009E-02   1.045220526E-01  -3.039229712E-01
   2.000000000E+01   5.347437481E+01  -3.640628932E+00   1.068693353E+01   1.116367247E-01   1.260221823E-02   5.608998270E-02   1.006686426E+03  -3.576170802E+02  -9.967648936E+02   9.471577273E-01  -3.331378861E-02   1.038133005E-01  -3.016707307E-01
   2.010000000E+01   5.351426670E+01  -4.137747421E+00   1.069560535E+01   1.357913834E-01   8.840625084E-03   4.853276382E-02   1.010963223E+03  -3.610230419E+02  -9.966231813E+02   9.480784189E-01  -2.700496584E-02   1.025380924E-01  -2.998399291E-01
   2.020000000E+01   5.355542271E+01  -4.516259970E+00   1.070027949E+01   1.559886873E-01   4.832975833E-03   3.892804012E-02   1.015225249E+03  -3.644594952E+02  -9.964884825E+02   9.488709750E-01  -1.974390823E-02   1.007265603E-01  -2.985099846E-01
   2.030000000E+01   5.360105225E+01  -4.765758517E+00   1.070143760E+01   1.716385811E-01   1.107362213E-03   2.756568006E-02   1.019475263E+03  -3.679219428E+02  -9.963614182E+02   9.494830562E-01  -1.174043445E-02   9.844469072E-02  -2.977460849E-01
   2.040000000E+01   5.365343915E+01  -4.879687158E+00   1.069984773E+01   1.822971764E-01  -1.855442742E-03   1.479566563E-02   1.023716353E+03  -3.714055991E+02  -9.962423366E+02   9.498681995E-01  -3.220013671E-03   9.579170071E-02  -2.975970181E-01
   2.050000000E+01   5.371364427E+01  -4.855524661E+00   1.069650003E+01   1.876831096E-01  -3.676007446E-03   1.015831977E-03   1.027951822E+03  -3.749055366E+02  -9.961313473E+02   9.499893732E-01   5.582751677E-03   9.289429475E-02  -2.980933976E-01
